id,text,a0,a1,a2,a3
3732,svara johans mejl idag och säg att jag kommer vara sen,,,,sv
3733,bugün sakaryada hangi etkinlikler devam ediyor,,,,tr
3734,contesta el email de antonio,,,,es
3735,habe ich eine email von sarah erhalten,,,,de
3736,maak dit 'n beitjie harder,,,,af
3737,preciso de ter mais foco olly eu não me conseguiria concentrar em uma só tarefa,,,,pt
3738,is almal wat op my facebook lys is besig om die game te kyk,,,,af
3739,please set event on monday,,,,en
3740,daha iyi odaklanmam lazım olly tek bir göreve konsantre olamıyorum,,,,tr
3741,aggiungi un evento al mio programma,,,,it
3742,tanggalin ang nakatakdang miting sa ika apat ng oktubre alas dose n. h.,,,,tl
3743,bu saatte hatırlat,,,,tr
3744,nilai rupiah dari ringgit,,,,id
3745,när är nästa djurgårdsmatch,,,,sv
3746,debatte über schulen in der u. k.,,,,de
3747,stel 'n herinnering vir die vyfde maart oor my dokter se afspraak tien v. m.,,,,af
3748,soek in e-pos nuwe boodskappe vanaf,,,,af
3749,onu gönder,,,,tr
3750,het ek enige e-posse vanaf karin kortje,,,,af
3751,speichere dieses lied in meinen favoriten,,,,de
3752,herinner me op dit moment,,,,nl
3753,jouer le nom d'un program radio,,,,fr
3754,vad är tjugo procent av etthundrafemtio,,,,sv
3755,répond à l' e-mail d' anthony,,,,fr
3756,hoe laat is die funksie van die verhoogstuk hester in die baxter teater vandag,,,,af
3757,apaga el enchufe wemo,,,,es
3758,is het beter om te investeren of te sparen,,,,nl
3759,devo levar um guarda-chuva comigo hoje,,,,pt
3760,lijst lokale lopende tentoonstellingen,,,,nl
3761,how many bases has nick swisher stolen in his career,,,,en
3762,buscar no email mensagens novas de,,,,pt
3763,set a notification for fifth march that i have a doctor's appointment at ten am,,,,en
3764,heb ik mijn huis alarm ingesteld,,,,nl
3765,bel de klant mobiel via e-mail,,,,nl
3766,matikan lampu di kamar tidur saya,,,,id
3767,wemo kragprop aan,,,,af
3768,hoeveel dingen heb ik voor vanavond gepland,,,,nl
3769,ai-je réglé l'alarme de ma maison,,,,fr
3770,wanneer is die volgende ellispark leeus wedstryd,,,,af
3771,vad är min vän jonas telefonnummer,,,,sv
3772,akşam on ile sabah dokuz arasında alınan tüm maillere cevap verilecek,,,,tr
3773,wie lange braucht der zug von hier bis zur oper,,,,de
3774,balas ke surat elektronik yoyo hari ini dan katakan saya akan terlambat,,,,id
3775,ask me easy questions about a subject i know and tell me when i'm wrong,,,,en
3776,lis les numéro de téléphone d alex dans mes contacts,,,,fr
3777,wie viele bases hat nick swisher in seiner karriere gestohlen,,,,de
3778,dois-je emporter un parapluie avec moi aujourd'hui,,,,fr
3779,paghahanap ng email ng mga bagong mensahe mula sa,,,,tl
3780,que pouvez-vous faire,,,,fr
3781,speichere dieses lied,,,,de
3782,leggi il numero del contatto alex dalla mia rubrica,,,,it
3783,ilagay ang bagay sa listahan,,,,tl
3784,auf welchen tag fällt ostern dieses jahr,,,,de
3785,reply to john's email today saying i will be late,,,,en
3786,sollte ich heute eine jacke tragen,,,,de
3787,bersiaplah butuh trek musik saya,,,,id
3788,eliminar tarea de casa de mi lista de tareas pendientes,,,,es
3789,bana yarın saat öğleden sonra üçteki toplantıyı hatırlat,,,,tr
3790,s'il vous plaît définir événement le lundi,,,,fr
3791,he oído que mario se acaba de casar puedes enseñarme las fotos de la boda en su instagram,,,,es
3792,all emails received between ten p. m. to nine am is to be replied to,,,,en
3793,envoie ça,,,,fr
3794,a che ora è il castello magico al teatro piccolo oggi,,,,it
3795,orçun'un e-postasını yanıtla,,,,tr
3796,wat kan je doen,,,,nl
3797,pinakabagong balita mula sa benguet,,,,tl
3798,ho qualche email da mario rossi,,,,it
3799,please add an event to my schedule,,,,en
3800,sla dit liedje op in mijn favorieten,,,,nl
3801,hej vilka bilder har du laddat upp på pinterest,,,,sv
3802,éteindre les lumières dans ma chambre,,,,fr
3803,nilai tukar antara mata uang ini,,,,id
3804,hur många dagar tills tjugofemte maj,,,,sv
3805,hey siri hast du vor kurzem irgendwelche neue witzige witze gehört,,,,de
3806,necesito usar abrigo,,,,es
3807,anong araw ang pasko ng pagkabuhay sa taong ito,,,,tl
3808,simpan lagu ini,,,,id
3809,bunu biraz daha yüksek sesli yap,,,,tr
3810,how many things do i have planned tonight,,,,en
3811,voglio ascoltare la radio,,,,it
3812,maak een evenement voor maandag aan alsjeblieft,,,,nl
3813,pon el elemento en la lista,,,,es
3814,apa akibatnya jika saya makan junk food dan alkohol,,,,tl
3815,ilang araw na lang hanggang sa ikadalawamput lima ng mayo,,,,tl
3816,je voudrais envoyer une réponse,,,,fr
3817,tutti quelli sulla mia lista facebook stanno guardando la partita,,,,it
3818,responde ao email recebido do pedro,,,,pt
3819,lahat ba ng nasa facebook list ko ay nanonood ng laro,,,,tl
3820,ilang taon si ogie alcasid,,,,tl
3821,gee my asseblief aanwysings na 'n park naby my,,,,af
3822,vra my maklike vrae oor 'n onderwerp wat ek ken en se vir my wanneer ek verkeerd is,,,,af
3823,wemo uttag av,,,,sv
3824,sauvegarde cette chanson,,,,fr
3825,hur gammal är mikael persbrant,,,,sv
3826,lütfen etkinliği pazartesiye ayarla,,,,tr
3827,i want to hear the radio,,,,en
3828,elimina la reunión programada para el cuatro de octubre a las doce,,,,es
3829,siapakah aktris paling populer di amerika,,,,id
3830,aziona l' aspirapolvere,,,,it
3831,tipo de cambio del dólar de filipinas peso,,,,es
3832,lys plaaslike deurlopende uitstallings,,,,af
3833,voeg my ma by vir laat ontbyt maandag,,,,af
3834,groseriye bir şikayet tweeti atmak istiyorum,,,,tr
3835,que puedo hacer,,,,es
3836,correo electrónico búsqueda nuevos mensajes de,,,,es
3837,aliye'nin yeni evlendiğini duydum lütfen bana düğün fotoğraflarını instagram'larında gösterir misin,,,,tr
3838,watter gebeure is aan die gang vandag in parklands,,,,af
3839,väck mig vid åtta noll noll,,,,sv
3840,facebook listemdeki herkes oyunu izliyor mu,,,,tr
3841,cuál es mi próxima alarma,,,,es
3842,what is the weight of an elephant,,,,en
3843,bugün hangi gün,,,,tr
3844,herinner mij er aan dat ik een vergadering heb om drie uur morgenmiddag,,,,nl
3845,putar musik instrumental lembut,,,,id
3846,kukuha ba ako ng payong ngayon,,,,tl
3847,devo prendere un ombrello oggi,,,,it
3848,beantwoord de email ontvangen van peter,,,,nl
3849,ho impostato l' allarme di casa,,,,it
3850,email suche nach neuen nachrichten von,,,,de
3851,atur alarm untuk jam delapan pagi besok,,,,id
3852,play soft instrumental songs,,,,en
3853,quant'è il venti percento di centocinquanta,,,,it
3854,speel softe instrumentale liedjes,,,,nl
3855,kijkt iedereen op mijn facebook lijst naar de game,,,,nl
3856,speel sirius op satelliet radio,,,,nl
3857,trouve du rock,,,,fr
3858,verwijder de klusjes van mijn te doen lijst,,,,nl
3859,jam berapa di depok,,,,id
3860,wie viele sachen habe ich für heute abend geplant,,,,de
3861,quando è la prossima partita del napoli,,,,it
3862,por favor dame direcciones a un parque que este cerca de mi,,,,es
3863,muntere mich auf,,,,de
3864,dubai'de saat kaç,,,,tr
3865,por favor diz me qual é a loja de conveniência mais próxima da minha casa,,,,pt
3866,tasa entre estas monedas,,,,es
3867,verduidelik fotosintese,,,,af
3868,what's my friend joe's phone number,,,,en
3869,lägg till ett evenemang på mitt schema tack,,,,sv
3870,liste laufende lokale ausstellungen auf,,,,de
3871,lägg till min mamma i kalendern måndag brunch,,,,sv
3872,annemin hiç email gönderip göndermediğini kontrol et,,,,tr
3873,ich brauche einen besseren fokus olly ich kann mich auf nichts konzentrieren,,,,de
3874,kan ik de richting krijgen naar de dichtstbijzijnde kroeg,,,,nl
3875,jelaskan fotosintesis,,,,id
3876,tumugon sa email ni antonio,,,,tl
3877,palto giymeli miyim,,,,tr
3878,when is the next boston redso game,,,,en
3879,devam eden yerel sergileri listele,,,,tr
3880,dört ekim öğlen on ikide planlanmış toplantıyı sil,,,,tr
3881,cari debat tentang sekolah di inggris,,,,id
3882,benimle monopol oynamak ister misin,,,,tr
3883,alarm me at eight am,,,,en
3884,what causes if i had junk food and alcohols,,,,en
3885,watter dag val paasfees op die jaar,,,,af
3886,lista de exposições locais em funcionamento,,,,pt
3887,hitta någon rock,,,,sv
3888,valore del dollaro verso euro,,,,it
3889,wo sollte ich heute abend in berlin abendessen,,,,de
3890,que eventos estão a acontecer hoje em coimbra,,,,pt
3891,berapa usia afgan,,,,id
3892,envía eso,,,,es
3893,cosa sta accadendo in giappone,,,,it
3894,lese die kontaktnummer von alex vom telefonbuch,,,,de
3895,tolong hapus semua janji temu saya di kalender,,,,id
3896,hallo wat voor soort foto's heb je geüpload in pinterest,,,,nl
3897,veuillez éteindre la lampe,,,,fr
3898,enumerar exposiciones locales en curso,,,,es
3899,återuppta minneslåtar,,,,sv
3900,find a debate about schools in u. k.,,,,en
3901,wemo steckdose an,,,,de
3902,saan ako pupunta para sa hapunan sa makati ngayong gabi,,,,tl
3903,aggiungi l'elemento alla lista,,,,it
3904,resume the memorial songs,,,,en
3905,hitta debatt om skolor i storbritannien,,,,sv
3906,ricordami in questo momento,,,,it
3907,can i get the directions to the nearest bar,,,,en
3908,antwort an john's email von heute sage ich werde verspätet sein,,,,de
3909,quel est ma prochaine alarme,,,,fr
3910,vérifier si une alarme est là après cinq heures du matin,,,,fr
3911,dollar rate of philippiness peso,,,,en
3912,a maria já respondeu ao meu email,,,,pt
3913,is dit beter om te belê of te spaar,,,,af
3914,sollte ich heute einen regenschirm mitnehmen,,,,de
3915,ricordami che ho una riunione domani alle quindici,,,,it
3916,antworte auf die email von peter,,,,de
3917,spela poker med mig,,,,sv
3918,hoe lang doet de trein erover om van hier naar met te komen,,,,nl
3919,lütfen programıma bir etkinlik ekle,,,,tr
3920,em que dia calha a páscoa este ano,,,,pt
3921,vee daardie item van my lys,,,,af
3922,hoeveel dae is dit tot vyf en twintig mei,,,,af
3923,cuándo llega el próximo tren a union station desde grand central station,,,,es
3924,wat is twintig persent van 'n honderd en vyftig,,,,af
3925,wat is mijn volgende wekker,,,,nl
3926,gör mig glad,,,,sv
3927,definir lo que es un mago,,,,es
3928,spela radio med rockmusik,,,,sv
3929,ilista ang presyo ng stock para sa stock ng kumpanyang ito,,,,tl
3930,is the mail from chris about work,,,,en
3931,stuur dat,,,,nl
3932,find some rock,,,,en
3933,responde al correo electrónico de elisa hoy diciendo que llegaré tarde,,,,es
3934,cual es el numero de teléfono de mi amigo juan,,,,es
3935,annuleer doktersafspraken dit weekeinde,,,,nl
3936,olly jag måste koncentrera mig,,,,sv
3937,relance les chansons de rock,,,,fr
3938,apaga las luce de mi habitación,,,,es
3939,hey siri son zamanlarda hiç komik bir fıkra duydun mu,,,,tr
3940,uydu radyosunda sirius çal,,,,tr
3941,ek moet beter fokus olly ek kon nie op 'n enkele taak konsentreer nie,,,,af
3942,lees het contact nummer van alex uit het telefoonboek,,,,nl
3943,hapus tugas dari daftar yang harus dilakukan saya,,,,id
3944,wann kommt der nächste zug für stadtmitte von hauptbahnhof an,,,,de
3945,spiele sirius auf dem satellitenradio,,,,de
3946,anong nangyayari sa pilipinas,,,,tl
3947,quanti anni ha antonello venditti,,,,it
3948,buat ini sedikit lebih kencang,,,,id
3949,bu para birimleri arasında çevir,,,,tr
3950,i want to tweet a complaint to target,,,,en
3951,que horas são em portugal,,,,pt
3952,neuste nachrichten aus hamburg,,,,de
3953,cuantos días hay hasta el veinticinco de mayo,,,,es
3954,beur my op,,,,af
3955,buksan ang vacuum,,,,tl
3956,ti andrebbe di giocare con me a monopoli,,,,it
3957,stel me gemakkelijke vragen over een onderwerp dat ik ken en vertel me wanneer ik het mis heb,,,,nl
3958,mangyaring bigyan ako ng direksyon sa isang parke malapit sakin,,,,tl
3959,gib mir die wegbeschreibung zu einem park nahe mir,,,,de
3960,har jag någon påminnelse nästa söndag,,,,sv
3961,encuentra un debate sobre los colegios en reino unido,,,,es
3962,wecke mich um acht uhr,,,,de
3963,tolong cek alarm lainnya yang ada setelah jam lima pagi,,,,id
3964,je veux écouter la radio,,,,fr
